"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"COL6A1",-12.1982222222223,187.230444444444,-0.642112782692346,0.524195373688391,0.957507841500155,-4.6309398757504,"No"
"SCNN1B",-5.738,-27.7,-0.642061007316409,0.524228669131463,0.957507841500155,-4.63094360258779,"No"
"ALAS1",64.8786666666665,961.183111111111,0.641714162273228,0.52445174538815,0.957721160878763,-4.63096856132812,"No"
"RNH1",29.8719999999996,1083.55711111111,0.641088795944726,0.524854082074809,0.957721160878763,-4.63101352941274,"No"
"SMG5",-11.3926666666666,109.153111111111,-0.640988795214191,0.524918433872259,0.957721160878763,-4.63102071622309,"No"
"ARHGEF10",12.8806666666667,-162.044444444444,0.640451894852331,0.525264007853239,0.957721160878763,-4.63105928346599,"No"
"TUBA3C",-88.3559999999993,1816.63333333333,-0.640382803648874,0.525308486906266,0.957721160878763,-4.63106424424109,"No"
"PRSS1",6.30133333333333,-1.26266666666667,0.640363604391577,0.525320847224364,0.957721160878763,-4.63106562266354,"No"
"ACTA1",-38.0186666666666,511.142666666667,-0.640357371791127,0.525324859752491,0.957721160878763,-4.63106607012833,"No"
"MXRA8",-18.6473333333333,473.918,-0.640341509317748,0.525335072035068,0.957721160878763,-4.63106720894357,"No"
"HMBS",-13.6726666666667,135.312,-0.640316462040273,0.525351197721457,0.957721160878763,-4.63106900710845,"No"
"SERPINI2",3.886,-10.0255555555556,0.640235617769426,0.525403247855624,0.957721160878763,-4.63107481052306,"No"
"ELOVL5",-35.014333333333,847.471888888889,-0.639790002112531,0.525690198508025,0.957889918934399,-4.63110678640652,"No"
"CRELD1",8.00866666666668,46.3528888888889,0.639681007964764,0.525760397045234,0.957889918934399,-4.63111460419223,"No"
"CCL1",14.368,-35.2964444444444,0.639457402692833,0.525904427305266,0.957889918934399,-4.63113063862926,"No"
"DIRAS3",-2.075,-6.22177777777778,-0.639358297201954,0.525968270534222,0.957889918934399,-4.631137743623,"No"
"PIGF",-13.0086666666671,372.292,-0.638955898337856,0.52622753585773,0.957889918934399,-4.63116658117676,"No"
"WSB2",28.2673333333332,726.903777777778,0.638783810797424,0.52633843237697,0.957889918934399,-4.63117890832991,"No"
"ALG13",-5.58,9.12111111111111,-0.638728498062841,0.526374079590722,0.957889918934399,-4.63118286986887,"No"
"HEXA",7.87488888888893,136.122518518519,0.638725705715103,0.526375879199614,0.957889918934399,-4.6311830698501,"No"
"ATP6V1E1",25.3680000000003,1004.49066666667,0.638415625300839,0.526575739687286,0.957889918934399,-4.63120527181768,"No"
"ANAPC10",-5.0653333333334,133.810222222222,-0.638113511442893,0.526770503952476,0.957889918934399,-4.6312268933718,"No"
"OSBP",-11.5566666666667,243.732444444444,-0.638009185356689,0.526837768873177,0.957889918934399,-4.63123435744277,"No"
"NECTIN1",-9.20266666666667,50.8168888888889,-0.637853688560706,0.526938034863927,0.957889918934399,-4.63124548036701,"No"
"CACNB1",5.4508888888889,48.9052592592593,0.637625306684245,0.527085316206338,0.957889918934399,-4.63126181213088,"No"
"HTR2A",-6.26622222222218,90.8448888888889,-0.637485754585179,0.527175322755198,0.957889918934399,-4.6312717888317,"No"
"RIBC2",-11.5093333333333,158.522,-0.637289264557799,0.52730206616879,0.957889918934399,-4.63128583250292,"No"
"MYBL2",54.5793333333334,816.598,0.637173359748436,0.527376836648227,0.957889918934399,-4.63129411457309,"No"
"ADGRG1",-16.6633333333332,366.184888888889,-0.636930212666723,0.527533709619603,0.957889918934399,-4.6313114841183,"No"
"DUSP8",8.75133333333332,-58.9602222222222,0.636838819488449,0.527592680789774,0.957889918934399,-4.63131801126138,"No"
"CD1C",-20.69,132.337555555556,-0.636683386242496,0.5276929816088,0.957889918934399,-4.63132910996013,"No"
"HSPH1",-14.4873333333333,52.6706666666667,-0.636526997198583,0.527793909357585,0.957889918934399,-4.63134027426944,"No"
"TWF1",-6.1726666666666,106.747777777778,-0.636310735213602,0.52793349368433,0.957889918934399,-4.63135570843152,"No"
"ORC3",5.92733333333328,141.950666666667,0.636280055057041,0.527953297488926,0.957889918934399,-4.63135789759975,"No"
"ORC1",-18.3146666666667,494.026888888889,-0.636264974315551,0.527963032134981,0.957889918934399,-4.63135897364168,"No"
"SRSF8",8.84766666666667,278.379888888889,0.636153539636451,0.528034966357586,0.957889918934399,-4.63136692397249,"No"
"GIGYF2",-21.4193333333334,406.772666666667,-0.635967915758067,0.528154803273833,0.957915382380064,-4.63138016436415,"No"
"CSTF1",-7.79400000000004,180.002666666667,-0.635485263405261,0.528466465914866,0.957953598244248,-4.63141457409007,"No"
"GIT2",-7.9206666666667,161.625111111111,-0.635185261198758,0.528660234896283,0.957953598244248,-4.63143594943767,"No"
"DNM1",-11.604,117.957111111111,-0.634945390140777,0.52881519258985,0.957953598244248,-4.63145303339533,"No"
"CEP350",9.08999999999997,266.156444444444,0.63484488568593,0.528880125995413,0.957953598244248,-4.63146018961426,"No"
"MIR9-1HG",6.79111111111111,6.9497037037037,0.634389797729022,0.529174199460728,0.957953598244248,-4.63149257956025,"No"
"KLRC1",-4.62266666666666,4.752,-0.634318299361804,0.529220408843627,0.957953598244248,-4.63149766627142,"No"
"CD14",-24.098,29.4617777777778,-0.634088481745699,0.529368954319607,0.957953598244248,-4.63151401276891,"No"
"SORBS1",10.84,33.2364444444444,0.633938653419747,0.529465809540158,0.957953598244248,-4.63152466669918,"No"
"ICAM4",-14.4313333333333,-52.0228888888889,-0.633895412584894,0.529493763936687,0.957953598244248,-4.63152774099863,"No"
"RECQL4",-14.5846666666667,105.731333333333,-0.633746257783219,0.529590195706002,0.957953598244248,-4.63153834392445,"No"
"CRAT",-35.7026666666667,250.513111111111,-0.633593526034807,0.529688949623912,0.957953598244248,-4.63154919862812,"No"
"GPR39",-19.222,-66.8442222222222,-0.633464344230312,0.529772484085498,0.957953598244248,-4.63155837765711,"No"
"AFF3",8.35399999999997,72.1593333333333,0.63336338530084,0.529837773257405,0.957953598244248,-4.63156555004861,"No"
"TMED3",-17.1133333333332,517.726222222222,-0.633190499314038,0.529949586796975,0.957953598244248,-4.63157782976736,"No"
"TKTL1",-9.582,29.6371111111111,-0.633145987838506,0.529978376480954,0.957953598244248,-4.63158099079767,"No"
"KLHL25",-14.694,126.533333333333,-0.633135876022333,0.529984916841434,0.957953598244248,-4.63158170886927,"No"
"GAD1",-5.73399999999999,30.7904444444444,-0.632841720534386,0.530175196286684,0.957953598244248,-4.63160259292302,"No"
"ATF6B",-11.6006666666667,17.5166666666667,-0.632787795151493,0.530210082726813,0.957953598244248,-4.63160642042839,"No"
"MYO10",-4.29533333333333,-22.6951111111111,-0.632734795848277,0.530244371225699,0.957953598244248,-4.63161018189587,"No"
"ATIC",-37.0313333333334,1300.55644444444,-0.632661236586006,0.530291963154426,0.957953598244248,-4.63161540204118,"No"
"CRHBP",-2.99333333333333,-0.782888888888889,-0.632439797739977,0.530435244889554,0.957958879165443,-4.63163111294945,"No"
"PPID",-11.5659999999999,349.001555555556,-0.63232969146861,0.530506496591068,0.957958879165443,-4.63163892292472,"No"
"GJA5",15.47,-99.358,0.63204661244441,0.530689705083414,0.958021226089231,-4.63165899604753,"No"
"ARL4C",-6.468,16.904,-0.631601411755702,0.530977905804343,0.958021226089231,-4.63169054765729,"No"
"TIMP3",-6.25133333333333,90.9066666666667,-0.631545191411654,0.53101430589505,0.958021226089231,-4.6316945304967,"No"
"TONSL",-4.82266666666668,-29.6657777777778,-0.631539408771144,0.531018049963514,0.958021226089231,-4.63169494013911,"No"
"IVNS1ABP",9.32200000000003,228.043111111111,0.631459046594676,0.531070083249597,0.958021226089231,-4.631700632623,"No"
"SNTB2",7.49833333333333,-23.0921111111111,0.630987676772734,0.531375341929421,0.958380945384258,-4.63173400819317,"No"
"EHBP1",-23.172,213.184,-0.630727412210014,0.531543928481082,0.958381777043595,-4.63175242604148,"No"
"ADAMTS2",12.3106666666667,-112.174444444444,0.630300417967702,0.531820575075525,0.958381777043595,-4.63178262676926,"No"
"SPOUT1",-17.968,61.7928888888889,-0.630136588855603,0.531926738857282,0.958381777043595,-4.63179420893985,"No"
"KRT1",8.8086666666667,129.544444444444,0.63008052108844,0.531963074184126,0.958381777043595,-4.63179817207585,"No"
"SEPTIN6",-22.1453333333332,269.13837037037,-0.630003261511224,0.532013145226362,0.958381777043595,-4.63180363259174,"No"
"PABPC4",104.081333333333,1992.08311111111,0.629859976839136,0.532106012912775,0.958381777043595,-4.63181375788664,"No"
"MPDZ",-3.33333333333333,4.76288888888889,-0.629671347575574,0.532228282933437,0.958381777043595,-4.63182708409262,"No"
"SSX1",4.79866666666667,28.5084444444444,0.629180630862327,0.53254643586376,0.958381777043595,-4.63186173399788,"No"
"AKR7A2",25.9086666666667,610.105777777778,0.629072462846721,0.532616579279755,0.958381777043595,-4.6318693683204,"No"
"MAN1A2",5.16066666666667,5.01755555555556,0.628601214827823,0.532922224649171,0.958381777043595,-4.63190261344814,"No"
"ZBTB16",7.55933333333333,-60.2893333333333,0.628490848161932,0.532993820311608,0.958381777043595,-4.63191039600662,"No"
"HOMER3",9.95066666666667,32.5917777777778,0.628063912953654,0.533270823709141,0.958381777043595,-4.63194048912099,"No"
"ISG15",-261.549666666667,3487.78288888889,-0.627876351916629,0.533392540566469,0.958381777043595,-4.63195370337418,"No"
"GAS7",-8.85600000000002,56.8122222222222,-0.627826731553071,0.533424743900491,0.958381777043595,-4.63195719864413,"No"
"BRF1",8.74266666666667,-18.7688888888889,0.627805774989306,0.533438344896828,0.958381777043595,-4.63195867474922,"No"
"DDX39A",-43.9146666666668,1235.07866666667,-0.627794809853477,0.53344546143984,0.958381777043595,-4.63195944707504,"No"
"GNAI1",-4.17266666666667,-7.59533333333333,-0.627768133408548,0.533462775073256,0.958381777043595,-4.63196132596748,"No"
"GH2",-5.21511111111111,-13.042,-0.627705016010183,0.533503740903927,0.958381777043595,-4.63196577118541,"No"
"CD5",12.6646666666667,-144.446888888889,0.627566063618585,0.533593932615243,0.958381777043595,-4.63197555577191,"No"
"CYP1A1",-6.86666666666666,45.1114074074074,-0.627550130148602,0.533604275278138,0.958381777043595,-4.63197667762261,"No"
"YARS2",61.4533333333331,1626.28911111111,0.627441470465739,0.533674810762061,0.958381777043595,-4.63198432744731,"No"
"TESK1",-12.2953333333333,165.41,-0.627206060086635,0.533827642077806,0.958381777043595,-4.63200089634591,"No"
"RRBP1",-17.6415555555557,339.785851851852,-0.626991751872151,0.533966793505549,0.958381777043595,-4.63201597478782,"No"
"GGH",16.3339999999999,341.053555555556,0.62687562373819,0.534042204021788,0.958381777043595,-4.63202414333015,"No"
"PLAT",-7.14466666666667,46.2326666666667,-0.626867029636789,0.534047785023491,0.958381777043595,-4.63202474778777,"No"
"PSEN1",9.05155555555547,270.610296296296,0.62673704847184,0.534132198392074,0.958381777043595,-4.63203388890846,"No"
"KRT10",-26.6799999999998,719.636666666667,-0.626277942612086,0.534430410256966,0.958381777043595,-4.63206616156211,"No"
"GABRB1",-6.20866666666666,-13.2488888888889,-0.626145244616772,0.53451662033977,0.958381777043595,-4.63207548525627,"No"
"APOC1",-13.9393333333333,45.9886666666667,-0.626141232557063,0.534519226973054,0.958381777043595,-4.63207576712394,"No"
"VEGFC",-3.38033333333333,-35.0918888888889,-0.625803563123702,0.534738634435876,0.958381777043595,-4.63209948387128,"No"
"TNK2",-12.8013333333332,281.894888888889,-0.625529386322816,0.534916820879315,0.958381777043595,-4.63211873202138,"No"
"ABHD2",9.93133333333334,94.6142222222222,0.625382057189304,0.535012582314644,0.958381777043595,-4.63212907166521,"No"
"AOC2",-4.68266666666666,17.4771111111111,-0.625276159119035,0.535081419789067,0.958381777043595,-4.6321365021996,"No"
"SP4",-3.03533333333333,9.58377777777778,-0.625087436163232,0.535204107813193,0.958381777043595,-4.63214974128191,"No"
"RORC",5.78200000000001,-48.3093333333333,0.624762817789515,0.5354151752271,0.958381777043595,-4.63217250451554,"No"
"TNPO2",5.10799999999998,-46.8984444444444,0.624621871369438,0.535506832343859,0.958381777043595,-4.63218238455284,"No"
"NEK9",12.4353333333333,434.530444444444,0.624219940619126,0.53576825187451,0.958381777043595,-4.63221054719558,"No"
"STAM2",-6.46133333333333,60.2953333333333,-0.624003996022164,0.535908731736392,0.958381777043595,-4.63222567085389,"No"
"VWF",-3.86933333333334,12.5171111111111,-0.623959106651946,0.535937936324354,0.958381777043595,-4.6322288140417,"No"
"FBXO28",-11.2253333333333,98.2706666666667,-0.623817374082466,0.536030151600328,0.958381777043595,-4.63223873682994,"No"
"TFAP2C",-10.8506666666667,14.0515555555556,-0.62364116536027,0.536144809579538,0.958381777043595,-4.63225107027848,"No"
"MTX2",-10.1586666666666,248.833111111111,-0.623576419999166,0.536186942215295,0.958381777043595,-4.63225560118099,"No"
"KBTBD11",-3.64533333333334,-19.384,-0.623284224328572,0.53637710816371,0.958381777043595,-4.63227604347925,"No"
"CCKAR",8.75333333333336,134.038888888889,0.622901953992881,0.536625949278175,0.958381777043595,-4.63230277351091,"No"
"PHKA2",-9.32333333333331,99.3362222222222,-0.622803270876228,0.536690197390806,0.958381777043595,-4.63230967129718,"No"
"ABL1",-8.08611111111122,353.071851851852,-0.622734233359169,0.536735146975378,0.958381777043595,-4.63231449627732,"No"
"COX5A",86.9913333333334,2137.97377777778,0.622529577351431,0.536868407814847,0.958381777043595,-4.63232879649449,"No"
"SYPL1",-80.8053333333336,954.735777777778,-0.622236310061072,0.537059397505998,0.958381777043595,-4.63234928045414,"No"
"GNL1",-7.99773333333329,228.646666666667,-0.622182426540233,0.537094492876909,0.958381777043595,-4.63235304306396,"No"
"IL1RN",3.53,12.0441111111111,0.622147485609568,0.537117251213129,0.958381777043595,-4.63235548277127,"No"
"BDKRB2",4.65266666666667,25.0232222222222,0.622060087549722,0.537174179038276,0.958381777043595,-4.63236158465298,"No"
"MTX1",16.0089999999998,624.562888888889,0.622050120318681,0.53718067151892,0.958381777043595,-4.63236228048382,"No"
"PICALM",-19.9893333333334,344.125111111111,-0.621989080245502,0.537220432849568,0.958381777043595,-4.63236654156919,"No"
"SMURF1",-7.974,42.8428888888889,-0.621865998807226,0.537300612405081,0.958381777043595,-4.63237513240916,"No"
"CYP7B1",-15.3586666666667,30.9822222222222,-0.621826619266278,0.537326266930136,0.958381777043595,-4.63237788067596,"No"
"PSMC4",40.274,912.272222222222,0.62173213403398,0.537387823667661,0.958381777043595,-4.63238447403913,"No"
"DPF1",8.37266666666666,50.7275555555556,0.621699089364212,0.537409352998711,0.958381777043595,-4.63238677973187,"No"
"LRRC37A3",9.69600000000001,44.0693333333333,0.621141515655334,0.537772692188739,0.958519996132303,-4.63242566659244,"No"
"WSCD2",2.96266666666667,-1.99533333333333,0.620881354445908,0.537942268180479,0.958519996132303,-4.63244379947582,"No"
"MITF",-3.17433333333333,22.032,-0.620855793396561,0.537958930657798,0.958519996132303,-4.63244558065016,"No"
"SCO2",-11.9933333333333,177.478,-0.620853351841244,0.537960522248119,0.958519996132303,-4.63244575078171,"No"
"CNTN5",-3.05866666666666,10.4244444444444,-0.620767951807096,0.538016193985461,0.958519996132303,-4.63245170118813,"No"
"FOSL1",9.304,175.736444444444,0.620453510415002,0.538221202119607,0.958634616765395,-4.63247360365804,"No"
"PCCA",-5.20400000000001,28.3146666666667,-0.620344490722633,0.538292289776372,0.958634616765395,-4.63248119493949,"No"
"CCNT2",3.44044444444445,41.3664444444444,0.620032262893251,0.538495908821807,0.95869820724344,-4.63250292891667,"No"
"AXIN1",22.4353333333333,-151.055333333333,0.619777809538472,0.538661879873463,0.95869820724344,-4.6325206334278,"No"
"CAND1",10.9426666666666,239.018666666667,0.619768323660347,0.538668067694341,0.95869820724344,-4.63252129330621,"No"
"GRIP2",12.346,194.009888888889,0.619524521646899,0.538827117098641,0.95869820724344,-4.63253824987077,"No"
"CD9",24.4520000000001,182.400444444444,0.619460696669782,0.538868758697887,0.95869820724344,-4.63254268786794,"No"
"MGAM",-3.39266666666667,-4.78111111111111,-0.619315774157926,0.538963317303855,0.95869820724344,-4.63255276324864,"No"
"PDGFRB",8.26299999999999,-36.2904444444444,0.618755448796964,0.539328997679827,0.95898303656826,-4.63259169704913,"No"
"RAB3A",9.64000000000003,-70.1166666666667,0.618745824727401,0.539335279678107,0.95898303656826,-4.63259236547299,"No"
"GAGE7",5.262,32.9637777777778,0.618194664887688,0.5396951060743,0.959126555112125,-4.63263062859853,"No"
"TTTY15",-3.852,1.13933333333333,-0.618060026028535,0.539783024370424,0.959126555112125,-4.63263997061088,"No"
"SLC6A5",13.688,76.6073333333333,0.617560425960767,0.540109324797652,0.959126555112125,-4.63267461851922,"No"
"NUAK1",-5.69200000000001,65.3273333333333,-0.61754696854905,0.540118115558972,0.959126555112125,-4.63267555143336,"No"
"WBP4",-8.27933333333337,171.547555555556,-0.617482255042401,0.540160389283601,0.959126555112125,-4.63268003732206,"No"
"PSMC1",54.6859999999992,2075.85,0.617365497166581,0.540236665025973,0.959126555112125,-4.63268812973504,"No"
"MBTPS2",-8.71466666666664,45.1971111111111,-0.617333102423021,0.540257828895943,0.959126555112125,-4.63269037473158,"No"
"TTF2",14.1306666666666,287.265777777778,0.61724902321133,0.540312760844474,0.959126555112125,-4.63269620099536,"No"
"FAM120A",-24.5219999999999,868.748666666667,-0.617087721147736,0.540418153331365,0.959126555112125,-4.63270737626373,"No"
"AURKC",10.6013333333333,79.1811111111111,0.616943575384788,0.540512345136948,0.959126555112125,-4.63271736052615,"No"
